Month,Day,Hour,Minute,Arrival_Rate
June,Sunday,20,05:00,2
June,Sunday,20,10:00,1
June,Sunday,20,15:00,5
June,Sunday,20,20:00,9
June,Sunday,20,25:00,5
June,Sunday,20,30:00,1
June,Sunday,20,35:00,1
June,Sunday,20,40:00,1
June,Sunday,20,45:00,1
June,Sunday,20,50:00,1
June,Sunday,20,55:00,8
June,Sunday,21,00:00,1
June,Sunday,21,05:00,1
June,Sunday,21,10:00,1
June,Sunday,21,15:00,3
June,Sunday,21,20:00,9
June,Sunday,21,25:00,5
June,Sunday,21,30:00,8
June,Sunday,21,35:00,1
June,Sunday,21,40:00,1
June,Sunday,21,45:00,1
June,Sunday,21,50:00,1
June,Sunday,21,55:00,1
June,Sunday,22,00:00,5
June,Sunday,22,05:00,1
June,Sunday,22,10:00,5
June,Sunday,22,15:00,8
June,Sunday,22,20:00,1
June,Sunday,22,25:00,7
June,Sunday,22,30:00,7
June,Sunday,22,35:00,6
June,Sunday,22,40:00,1
June,Sunday,22,45:00,5
June,Sunday,22,50:00,7
June,Sunday,22,55:00,1
June,Sunday,23,00:00,8
June,Sunday,23,05:00,5
June,Sunday,23,10:00,2
June,Sunday,23,15:00,1
June,Sunday,23,20:00,1
June,Sunday,23,25:00,1
June,Sunday,23,30:00,1
June,Sunday,23,35:00,9
June,Sunday,23,40:00,6
June,Sunday,23,45:00,1
June,Sunday,23,50:00,1
June,Sunday,23,55:00,1
June,Monday,0,00:00,1
June,Monday,0,05:00,7
June,Monday,0,10:00,1
June,Monday,0,15:00,5
June,Monday,0,20:00,1
June,Monday,0,25:00,8
June,Monday,0,30:00,9
June,Monday,0,35:00,5
June,Monday,0,40:00,1
June,Monday,0,45:00,1
June,Monday,0,50:00,1
June,Monday,0,55:00,1
June,Monday,1,00:00,8
June,Monday,1,05:00,1
June,Monday,1,10:00,1
June,Monday,1,15:00,5
June,Monday,1,20:00,7
June,Monday,1,25:00,7
June,Monday,1,30:00,1
June,Monday,1,35:00,8
June,Monday,1,40:00,1
June,Monday,1,45:00,1
June,Monday,1,50:00,1
June,Monday,1,55:00,1
June,Monday,2,00:00,8
June,Monday,2,05:00,1
June,Monday,2,10:00,9
June,Monday,2,15:00,1
June,Monday,2,20:00,6
June,Monday,2,25:00,1
June,Monday,2,30:00,8
June,Monday,2,35:00,1
June,Monday,2,40:00,1
June,Monday,2,45:00,1
June,Monday,2,50:00,1
June,Monday,2,55:00,8
June,Monday,3,00:00,9
June,Monday,3,05:00,1
June,Monday,3,10:00,1
June,Monday,3,15:00,9
June,Monday,3,20:00,1
June,Monday,3,25:00,6
June,Monday,3,30:00,6
June,Monday,3,35:00,1
June,Monday,3,40:00,6
June,Monday,3,45:00,1
June,Monday,3,50:00,5
June,Monday,3,55:00,1
June,Monday,4,00:00,1
June,Monday,4,05:00,7
June,Monday,4,10:00,4
June,Monday,4,15:00,7
June,Monday,4,20:00,1
June,Monday,4,25:00,8
June,Monday,4,30:00,8
June,Monday,4,35:00,7
June,Monday,4,40:00,1
June,Monday,4,45:00,8
June,Monday,4,50:00,4
June,Monday,4,55:00,1
June,Monday,5,00:00,1
June,Monday,5,05:00,6
June,Monday,5,10:00,1
June,Monday,5,15:00,1
June,Monday,5,20:00,1
June,Monday,5,25:00,8
June,Monday,5,30:00,1
June,Monday,5,35:00,1
June,Monday,5,40:00,5
June,Monday,5,45:00,1
June,Monday,5,50:00,1
June,Monday,5,55:00,1
June,Monday,6,00:00,1
June,Monday,6,05:00,9
June,Monday,6,10:00,1
June,Monday,6,15:00,1
June,Monday,6,20:00,2
June,Monday,6,25:00,1
June,Monday,6,30:00,2
June,Monday,6,35:00,9
June,Monday,6,40:00,8
June,Monday,6,45:00,1
June,Monday,6,50:00,1
June,Monday,6,55:00,1
June,Monday,7,00:00,1
June,Monday,7,05:00,1
June,Monday,7,10:00,9
June,Monday,7,15:00,9
June,Monday,7,20:00,7
June,Monday,7,25:00,2
June,Monday,7,30:00,8
June,Monday,7,35:00,7
June,Monday,7,40:00,9
June,Monday,7,45:00,1
June,Monday,7,50:00,4
June,Monday,7,55:00,1
June,Monday,8,00:00,1
June,Monday,8,05:00,9
June,Monday,8,10:00,9
June,Monday,8,15:00,1
June,Monday,8,20:00,1
June,Monday,8,25:00,7
June,Monday,8,30:00,1
June,Monday,8,35:00,1
June,Monday,8,40:00,1
June,Monday,8,45:00,1
June,Monday,8,50:00,7
June,Monday,8,55:00,8
June,Monday,9,00:00,9
June,Monday,9,05:00,9
June,Monday,9,10:00,1
June,Monday,9,15:00,1
June,Monday,9,20:00,8
June,Monday,9,25:00,9
June,Monday,9,30:00,1
June,Monday,9,35:00,1
June,Monday,9,40:00,1
June,Monday,9,45:00,2
June,Monday,9,50:00,8
June,Monday,9,55:00,1
June,Monday,10,00:00,9
June,Monday,10,05:00,7
June,Monday,10,10:00,9
June,Monday,10,15:00,1
June,Monday,10,20:00,4
June,Monday,10,25:00,6
June,Monday,10,30:00,8
June,Monday,10,35:00,1
June,Monday,10,40:00,9
June,Monday,10,45:00,1
June,Monday,10,50:00,1
June,Monday,10,55:00,1
June,Monday,11,00:00,1
June,Monday,11,05:00,5
June,Monday,11,10:00,2
June,Monday,11,15:00,8
June,Monday,11,20:00,1
June,Monday,11,25:00,7
June,Monday,11,30:00,9
June,Monday,11,35:00,9
June,Monday,11,40:00,8
June,Monday,11,45:00,1
June,Monday,11,50:00,7
June,Monday,11,55:00,7
June,Monday,12,00:00,6
June,Monday,12,05:00,1
June,Monday,12,10:00,1
June,Monday,12,15:00,1
June,Monday,12,20:00,1
June,Monday,12,25:00,9
June,Monday,12,30:00,1
June,Monday,12,35:00,9
June,Monday,12,40:00,2
June,Monday,12,45:00,1
June,Monday,12,50:00,1
June,Monday,12,55:00,9
June,Monday,13,00:00,1
June,Monday,13,05:00,1
June,Monday,13,10:00,2
June,Monday,13,15:00,8
June,Monday,13,20:00,1
June,Monday,13,25:00,1
June,Monday,13,30:00,1
June,Monday,13,35:00,1
June,Monday,13,40:00,1
June,Monday,13,45:00,6
June,Monday,13,50:00,1
June,Monday,13,55:00,8
June,Monday,14,00:00,1
June,Monday,14,05:00,1
June,Monday,14,10:00,8
June,Monday,14,15:00,1
June,Monday,14,20:00,1
June,Monday,14,25:00,8
June,Monday,14,30:00,7
June,Monday,14,35:00,6
June,Monday,14,40:00,1
June,Monday,14,45:00,2
June,Monday,14,50:00,1
June,Monday,14,55:00,1
June,Monday,15,00:00,1
June,Monday,15,05:00,4
June,Monday,15,10:00,1
June,Monday,15,15:00,1
June,Monday,15,20:00,1
June,Monday,15,25:00,1
June,Monday,15,30:00,1
June,Monday,15,35:00,4
June,Monday,15,40:00,8
June,Monday,15,45:00,1
June,Monday,15,50:00,1
June,Monday,15,55:00,1
June,Monday,16,00:00,8
June,Monday,16,05:00,1
June,Monday,16,10:00,1
June,Monday,16,15:00,6
June,Monday,16,20:00,9
June,Monday,16,25:00,1
June,Monday,16,30:00,4
June,Monday,16,35:00,1
June,Monday,16,40:00,9
June,Monday,16,45:00,4
June,Monday,16,50:00,8
June,Monday,16,55:00,6
June,Monday,17,00:00,1
June,Monday,17,05:00,9
June,Monday,17,10:00,9
June,Monday,17,15:00,8
June,Monday,17,20:00,1
June,Monday,17,25:00,8
June,Monday,17,30:00,1
June,Monday,17,35:00,1
June,Monday,17,40:00,1
June,Monday,17,45:00,1
June,Monday,17,50:00,1
June,Monday,17,55:00,1
June,Monday,18,00:00,1
June,Monday,18,05:00,1
June,Monday,18,10:00,1
June,Monday,18,15:00,1
June,Monday,18,20:00,1
June,Monday,18,25:00,1
June,Monday,18,30:00,1
June,Monday,18,35:00,7
June,Monday,18,40:00,1
June,Monday,18,45:00,9
June,Monday,18,50:00,6
June,Monday,18,55:00,1
June,Monday,19,00:00,6
June,Monday,19,05:00,7
June,Monday,19,10:00,1
June,Monday,19,15:00,1
June,Monday,19,20:00,8
June,Monday,19,25:00,1
June,Monday,19,30:00,7
June,Monday,19,35:00,4
June,Monday,19,40:00,1
June,Monday,19,45:00,5
June,Monday,19,50:00,1
June,Monday,19,55:00,7
June,Monday,20,00:00,8
June,Monday,20,05:00,1
June,Monday,20,10:00,1
June,Monday,20,15:00,2
June,Monday,20,20:00,1
June,Monday,20,25:00,2
June,Monday,20,30:00,8
June,Monday,20,35:00,1
June,Monday,20,40:00,1
June,Monday,20,45:00,8
June,Monday,20,50:00,1
June,Monday,20,55:00,1
June,Monday,21,00:00,7
June,Monday,21,05:00,1
June,Monday,21,10:00,1
June,Monday,21,15:00,1
June,Monday,21,20:00,7
June,Monday,21,25:00,1
June,Monday,21,30:00,8
June,Monday,21,35:00,1
June,Monday,21,40:00,1
June,Monday,21,45:00,9
June,Monday,21,50:00,1
June,Monday,21,55:00,8
June,Monday,22,00:00,9
June,Monday,22,05:00,7
June,Monday,22,10:00,5
June,Monday,22,15:00,7
June,Monday,22,20:00,1
June,Monday,22,25:00,1
June,Monday,22,30:00,9
June,Monday,22,35:00,1
June,Monday,22,40:00,8
June,Monday,22,45:00,1
June,Monday,22,50:00,9
June,Monday,22,55:00,5
June,Monday,23,00:00,1
June,Monday,23,05:00,8
June,Monday,23,10:00,5
June,Monday,23,15:00,6
June,Monday,23,20:00,1
June,Monday,23,25:00,7
June,Monday,23,30:00,1
June,Monday,23,35:00,9
June,Monday,23,40:00,1
June,Monday,23,45:00,2
June,Monday,23,50:00,7
June,Monday,23,55:00,1
June,Tuesday,0,00:00,7
June,Tuesday,0,05:00,8
June,Tuesday,0,10:00,1
June,Tuesday,0,15:00,1
June,Tuesday,0,20:00,1
June,Tuesday,0,25:00,7
June,Tuesday,0,30:00,8
June,Tuesday,0,35:00,1
June,Tuesday,0,40:00,1
June,Tuesday,0,45:00,9
June,Tuesday,0,50:00,1
June,Tuesday,0,55:00,1
June,Tuesday,1,00:00,1
June,Tuesday,1,05:00,1
June,Tuesday,1,10:00,1
June,Tuesday,1,15:00,8
June,Tuesday,1,20:00,1
June,Tuesday,1,25:00,8
June,Tuesday,1,30:00,9
June,Tuesday,1,35:00,1
June,Tuesday,1,40:00,1
June,Tuesday,1,45:00,4
June,Tuesday,1,50:00,8
June,Tuesday,1,55:00,1
June,Tuesday,2,00:00,1
June,Tuesday,2,05:00,6
June,Tuesday,2,10:00,9
June,Tuesday,2,15:00,1
June,Tuesday,2,20:00,6
June,Tuesday,2,25:00,1
June,Tuesday,2,30:00,1
June,Tuesday,2,35:00,1
June,Tuesday,2,40:00,1
June,Tuesday,2,45:00,8
June,Tuesday,2,50:00,6
June,Tuesday,2,55:00,1
June,Tuesday,3,00:00,9
June,Tuesday,3,05:00,1
June,Tuesday,3,10:00,1
June,Tuesday,3,15:00,1
June,Tuesday,3,20:00,2
June,Tuesday,3,25:00,1
June,Tuesday,3,30:00,8
June,Tuesday,3,35:00,8
June,Tuesday,3,40:00,1
June,Tuesday,3,45:00,1
June,Tuesday,3,50:00,2
June,Tuesday,3,55:00,1
June,Tuesday,4,00:00,1
June,Tuesday,4,05:00,1
June,Tuesday,4,10:00,2
June,Tuesday,4,15:00,8
June,Tuesday,4,20:00,7
June,Tuesday,4,25:00,1
June,Tuesday,4,30:00,9
June,Tuesday,4,35:00,6
June,Tuesday,4,40:00,1
June,Tuesday,4,45:00,1
June,Tuesday,4,50:00,9
June,Tuesday,4,55:00,1
June,Tuesday,5,00:00,1
June,Tuesday,5,05:00,8
June,Tuesday,5,10:00,1
June,Tuesday,5,15:00,1
June,Tuesday,5,20:00,9
June,Tuesday,5,25:00,1
June,Tuesday,5,30:00,9
June,Tuesday,5,35:00,7
June,Tuesday,5,40:00,1
June,Tuesday,5,45:00,1
June,Tuesday,5,50:00,5
June,Tuesday,5,55:00,1
June,Tuesday,6,00:00,1
June,Tuesday,6,05:00,1
June,Tuesday,6,10:00,9
June,Tuesday,6,15:00,1
June,Tuesday,6,20:00,5
June,Tuesday,6,25:00,8
June,Tuesday,6,30:00,1
June,Tuesday,6,35:00,2
June,Tuesday,6,40:00,8
June,Tuesday,6,45:00,7
June,Tuesday,6,50:00,1
June,Tuesday,6,55:00,1
June,Tuesday,7,00:00,9
June,Tuesday,7,05:00,5
June,Tuesday,7,10:00,8
June,Tuesday,7,15:00,1
June,Tuesday,7,20:00,9
June,Tuesday,7,25:00,7
June,Tuesday,7,30:00,9
June,Tuesday,7,35:00,8
June,Tuesday,7,40:00,7
June,Tuesday,7,45:00,9
June,Tuesday,7,50:00,5
June,Tuesday,7,55:00,1
June,Tuesday,8,00:00,2
June,Tuesday,8,05:00,1
June,Tuesday,8,10:00,8
June,Tuesday,8,15:00,8
June,Tuesday,8,20:00,5
June,Tuesday,8,25:00,1
June,Tuesday,8,30:00,9
June,Tuesday,8,35:00,1
June,Tuesday,8,40:00,1
June,Tuesday,8,45:00,6
June,Tuesday,8,50:00,1
June,Tuesday,8,55:00,8
June,Tuesday,9,00:00,8
June,Tuesday,9,05:00,8
June,Tuesday,9,10:00,9
June,Tuesday,9,15:00,8
June,Tuesday,9,20:00,1
June,Tuesday,9,25:00,7
June,Tuesday,9,30:00,8
June,Tuesday,9,35:00,1
June,Tuesday,9,40:00,8
June,Tuesday,9,45:00,9
June,Tuesday,9,50:00,3
June,Tuesday,9,55:00,1
June,Tuesday,10,00:00,6
June,Tuesday,10,05:00,2
June,Tuesday,10,10:00,7
June,Tuesday,10,15:00,1
June,Tuesday,10,20:00,8
June,Tuesday,10,25:00,1
June,Tuesday,10,30:00,1
June,Tuesday,10,35:00,1
June,Tuesday,10,40:00,1
June,Tuesday,10,45:00,1
June,Tuesday,10,50:00,1
June,Tuesday,10,55:00,9
June,Tuesday,11,00:00,5
June,Tuesday,11,05:00,8
June,Tuesday,11,10:00,2
June,Tuesday,11,15:00,1
June,Tuesday,11,20:00,1
June,Tuesday,11,25:00,1
June,Tuesday,11,30:00,9
June,Tuesday,11,35:00,3
June,Tuesday,11,40:00,1
June,Tuesday,11,45:00,8
June,Tuesday,11,50:00,1
June,Tuesday,11,55:00,7
June,Tuesday,12,00:00,1
June,Tuesday,12,05:00,7
June,Tuesday,12,10:00,9
June,Tuesday,12,15:00,9
June,Tuesday,12,20:00,1
June,Tuesday,12,25:00,8
June,Tuesday,12,30:00,1
June,Tuesday,12,35:00,9
June,Tuesday,12,40:00,1
June,Tuesday,12,45:00,1
June,Tuesday,12,50:00,1
June,Tuesday,12,55:00,7
June,Tuesday,13,00:00,1
June,Tuesday,13,05:00,9
June,Tuesday,13,10:00,6
June,Tuesday,13,15:00,9
June,Tuesday,13,20:00,8
June,Tuesday,13,25:00,8
June,Tuesday,13,30:00,1
June,Tuesday,13,35:00,8
June,Tuesday,13,40:00,1
June,Tuesday,13,45:00,1
June,Tuesday,13,50:00,7
June,Tuesday,13,55:00,9
June,Tuesday,14,00:00,7
June,Tuesday,14,05:00,1
June,Tuesday,14,10:00,1
June,Tuesday,14,15:00,1
June,Tuesday,14,20:00,1
June,Tuesday,14,25:00,1
June,Tuesday,14,30:00,1
June,Tuesday,14,35:00,7
June,Tuesday,14,40:00,7
June,Tuesday,14,45:00,1
June,Tuesday,14,50:00,7
June,Tuesday,14,55:00,8
June,Tuesday,15,00:00,1
June,Tuesday,15,05:00,1
June,Tuesday,15,10:00,1
June,Tuesday,15,15:00,1
June,Tuesday,15,20:00,8
June,Tuesday,15,25:00,9
June,Tuesday,15,30:00,1
June,Tuesday,15,35:00,1
June,Tuesday,15,40:00,1
June,Tuesday,15,45:00,6
June,Tuesday,15,50:00,1
June,Tuesday,15,55:00,6
June,Tuesday,16,00:00,1
June,Tuesday,16,05:00,7
June,Tuesday,16,10:00,7
June,Tuesday,16,15:00,9
June,Tuesday,16,20:00,9
June,Tuesday,16,25:00,6
June,Tuesday,16,30:00,8
June,Tuesday,16,35:00,7
June,Tuesday,16,40:00,5
June,Tuesday,16,45:00,1
June,Tuesday,16,50:00,8
June,Tuesday,16,55:00,1
June,Tuesday,17,00:00,2
June,Tuesday,17,05:00,8
June,Tuesday,17,10:00,7
June,Tuesday,17,15:00,5
June,Tuesday,17,20:00,1
June,Tuesday,17,25:00,8
June,Tuesday,17,30:00,1
June,Tuesday,17,35:00,4
June,Tuesday,17,40:00,9
June,Tuesday,17,45:00,5
June,Tuesday,17,50:00,7
June,Tuesday,17,55:00,1
June,Tuesday,18,00:00,8
June,Tuesday,18,05:00,1
June,Tuesday,18,10:00,8
June,Tuesday,18,15:00,6
June,Tuesday,18,20:00,1
June,Tuesday,18,25:00,1
June,Tuesday,18,30:00,1
June,Tuesday,18,35:00,1
June,Tuesday,18,40:00,9
June,Tuesday,18,45:00,1
June,Tuesday,18,50:00,9
June,Tuesday,18,55:00,1
June,Tuesday,19,00:00,1
June,Tuesday,19,05:00,9
June,Tuesday,19,10:00,1
June,Tuesday,19,15:00,9
June,Tuesday,19,20:00,1
June,Tuesday,19,25:00,1
June,Tuesday,19,30:00,2
June,Tuesday,19,35:00,1
June,Tuesday,19,40:00,9
June,Tuesday,19,45:00,1
June,Tuesday,19,50:00,9
June,Tuesday,19,55:00,1
June,Tuesday,20,00:00,1
June,Tuesday,20,05:00,1
June,Tuesday,20,10:00,7
June,Tuesday,20,15:00,1
June,Tuesday,20,20:00,1
June,Tuesday,20,25:00,6
June,Tuesday,20,30:00,1
June,Tuesday,20,35:00,7
June,Tuesday,20,40:00,9
June,Tuesday,20,45:00,9
June,Tuesday,20,50:00,1
June,Tuesday,20,55:00,9
June,Tuesday,21,00:00,5
June,Tuesday,21,05:00,1
June,Tuesday,21,10:00,1
June,Tuesday,21,15:00,8
June,Tuesday,21,20:00,6
June,Tuesday,21,25:00,1
June,Tuesday,21,30:00,1
June,Tuesday,21,35:00,2
June,Tuesday,21,40:00,6
June,Tuesday,21,45:00,8
June,Tuesday,21,50:00,9
June,Tuesday,21,55:00,7
June,Tuesday,22,00:00,1
June,Tuesday,22,05:00,6
June,Tuesday,22,10:00,1
June,Tuesday,22,15:00,1
June,Tuesday,22,20:00,1
June,Tuesday,22,25:00,1
June,Tuesday,22,30:00,1
June,Tuesday,22,35:00,1
June,Tuesday,22,40:00,1
June,Tuesday,22,45:00,6
June,Tuesday,22,50:00,8
June,Tuesday,22,55:00,1
June,Tuesday,23,00:00,1
June,Tuesday,23,05:00,1
June,Tuesday,23,10:00,1
June,Tuesday,23,15:00,1
June,Tuesday,23,20:00,2
June,Tuesday,23,25:00,1
June,Tuesday,23,30:00,4
June,Tuesday,23,35:00,8
June,Tuesday,23,40:00,1
June,Tuesday,23,45:00,1
June,Tuesday,23,50:00,7
June,Tuesday,23,55:00,8
June,Wednesday,0,00:00,1
June,Wednesday,0,05:00,1
June,Wednesday,0,10:00,1
June,Wednesday,0,15:00,1
June,Wednesday,0,20:00,8
June,Wednesday,0,25:00,1
June,Wednesday,0,30:00,1
June,Wednesday,0,35:00,9
June,Wednesday,0,40:00,7
June,Wednesday,0,45:00,1
June,Wednesday,0,50:00,1
June,Wednesday,0,55:00,1
June,Wednesday,1,00:00,9
June,Wednesday,1,05:00,8
June,Wednesday,1,10:00,9
June,Wednesday,1,15:00,1
June,Wednesday,1,20:00,9
June,Wednesday,1,25:00,1
June,Wednesday,1,30:00,1
June,Wednesday,1,35:00,1
June,Wednesday,1,40:00,8
June,Wednesday,1,45:00,5
June,Wednesday,1,50:00,1
June,Wednesday,1,55:00,7
June,Wednesday,2,00:00,1
June,Wednesday,2,05:00,1
June,Wednesday,2,10:00,2
June,Wednesday,2,15:00,1
June,Wednesday,2,20:00,6
June,Wednesday,2,25:00,1
June,Wednesday,2,30:00,8
June,Wednesday,2,35:00,1
June,Wednesday,2,40:00,1
June,Wednesday,2,45:00,1
June,Wednesday,2,50:00,6
June,Wednesday,2,55:00,1
June,Wednesday,3,00:00,7
June,Wednesday,3,05:00,1
June,Wednesday,3,10:00,1
June,Wednesday,3,15:00,1
June,Wednesday,3,20:00,1
June,Wednesday,3,25:00,1
June,Wednesday,3,30:00,1
June,Wednesday,3,35:00,9
June,Wednesday,3,40:00,1
June,Wednesday,3,45:00,9
June,Wednesday,3,50:00,2
June,Wednesday,3,55:00,9
June,Wednesday,4,00:00,8
June,Wednesday,4,05:00,4
June,Wednesday,4,10:00,6
June,Wednesday,4,15:00,2
June,Wednesday,4,20:00,1
June,Wednesday,4,25:00,7
June,Wednesday,4,30:00,1
June,Wednesday,4,35:00,1
June,Wednesday,4,40:00,1
June,Wednesday,4,45:00,1
June,Wednesday,4,50:00,6
June,Wednesday,4,55:00,2
June,Wednesday,5,00:00,7
June,Wednesday,5,05:00,1
June,Wednesday,5,10:00,9
June,Wednesday,5,15:00,1
June,Wednesday,5,20:00,8
June,Wednesday,5,25:00,1
June,Wednesday,5,30:00,1
June,Wednesday,5,35:00,1
June,Wednesday,5,40:00,1
June,Wednesday,5,45:00,1
June,Wednesday,5,50:00,1
June,Wednesday,5,55:00,1
June,Wednesday,6,00:00,6
June,Wednesday,6,05:00,1
June,Wednesday,6,10:00,6
June,Wednesday,6,15:00,7
June,Wednesday,6,20:00,1
June,Wednesday,6,25:00,1
June,Wednesday,6,30:00,1
June,Wednesday,6,35:00,1
June,Wednesday,6,40:00,9
June,Wednesday,6,45:00,6
June,Wednesday,6,50:00,1
June,Wednesday,6,55:00,1
June,Wednesday,7,00:00,1
June,Wednesday,7,05:00,1
June,Wednesday,7,10:00,1
June,Wednesday,7,15:00,2
June,Wednesday,7,20:00,1
June,Wednesday,7,25:00,1
June,Wednesday,7,30:00,6
June,Wednesday,7,35:00,1
June,Wednesday,7,40:00,8
June,Wednesday,7,45:00,1
June,Wednesday,7,50:00,1
June,Wednesday,7,55:00,1
June,Wednesday,8,00:00,8
June,Wednesday,8,05:00,7
June,Wednesday,8,10:00,7
June,Wednesday,8,15:00,1
June,Wednesday,8,20:00,1
June,Wednesday,8,25:00,9
June,Wednesday,8,30:00,1
June,Wednesday,8,35:00,6
June,Wednesday,8,40:00,8
June,Wednesday,8,45:00,1
June,Wednesday,8,50:00,9
June,Wednesday,8,55:00,1
June,Wednesday,9,00:00,9
June,Wednesday,9,05:00,1
June,Wednesday,9,10:00,1
June,Wednesday,9,15:00,9
June,Wednesday,9,20:00,6
June,Wednesday,9,25:00,1
June,Wednesday,9,30:00,7
June,Wednesday,9,35:00,1
June,Wednesday,9,40:00,2
June,Wednesday,9,45:00,1
June,Wednesday,9,50:00,1
June,Wednesday,9,55:00,8
June,Wednesday,10,00:00,7
June,Wednesday,10,05:00,2
June,Wednesday,10,10:00,1
June,Wednesday,10,15:00,4
June,Wednesday,10,20:00,7
June,Wednesday,10,25:00,8
June,Wednesday,10,30:00,1
June,Wednesday,10,35:00,1
June,Wednesday,10,40:00,1
June,Wednesday,10,45:00,1
June,Wednesday,10,50:00,6
June,Wednesday,10,55:00,5
June,Wednesday,11,00:00,1
June,Wednesday,11,05:00,5
June,Wednesday,11,10:00,1
June,Wednesday,11,15:00,2
June,Wednesday,11,20:00,8
June,Wednesday,11,25:00,6
June,Wednesday,11,30:00,9
June,Wednesday,11,35:00,6
June,Wednesday,11,40:00,1
June,Wednesday,11,45:00,1
June,Wednesday,11,50:00,1
June,Wednesday,11,55:00,4
June,Wednesday,12,00:00,8
June,Wednesday,12,05:00,1
June,Wednesday,12,10:00,1
June,Wednesday,12,15:00,1
June,Wednesday,12,20:00,8
June,Wednesday,12,25:00,1
June,Wednesday,12,30:00,1
June,Wednesday,12,35:00,8
June,Wednesday,12,40:00,9
June,Wednesday,12,45:00,1
June,Wednesday,12,50:00,7
June,Wednesday,12,55:00,1
June,Wednesday,13,00:00,1
June,Wednesday,13,05:00,1
June,Wednesday,13,10:00,1
June,Wednesday,13,15:00,9
June,Wednesday,13,20:00,5
June,Wednesday,13,25:00,9
June,Wednesday,13,30:00,8
June,Wednesday,13,35:00,7
June,Wednesday,13,40:00,1
June,Wednesday,13,45:00,1
June,Wednesday,13,50:00,6
June,Wednesday,13,55:00,6
June,Wednesday,14,00:00,1
June,Wednesday,14,05:00,1
June,Wednesday,14,10:00,1
June,Wednesday,14,15:00,1
June,Wednesday,14,20:00,1
June,Wednesday,14,25:00,1
June,Wednesday,14,30:00,1
June,Wednesday,14,35:00,6
June,Wednesday,14,40:00,1
June,Wednesday,14,45:00,8
June,Wednesday,14,50:00,6
June,Wednesday,14,55:00,7
June,Wednesday,15,00:00,1
June,Wednesday,15,05:00,8
June,Wednesday,15,10:00,9
June,Wednesday,15,15:00,4
June,Wednesday,15,20:00,1
June,Wednesday,15,25:00,1
June,Wednesday,15,30:00,1
June,Wednesday,15,35:00,8
June,Wednesday,15,40:00,5
June,Wednesday,15,45:00,9
June,Wednesday,15,50:00,1
June,Wednesday,15,55:00,9
June,Wednesday,16,00:00,6
June,Wednesday,16,05:00,1
June,Wednesday,16,10:00,1
June,Wednesday,16,15:00,1
June,Wednesday,16,20:00,2
June,Wednesday,16,25:00,8
June,Wednesday,16,30:00,7
June,Wednesday,16,35:00,1
June,Wednesday,16,40:00,1
June,Wednesday,16,45:00,6
June,Wednesday,16,50:00,1
June,Wednesday,16,55:00,6
June,Wednesday,17,00:00,8
June,Wednesday,17,05:00,1
June,Wednesday,17,10:00,1
June,Wednesday,17,15:00,1
June,Wednesday,17,20:00,6
June,Wednesday,17,25:00,1
June,Wednesday,17,30:00,8
June,Wednesday,17,35:00,1
June,Wednesday,17,40:00,1
June,Wednesday,17,45:00,1
June,Wednesday,17,50:00,1
June,Wednesday,17,55:00,1
June,Wednesday,18,00:00,8
June,Wednesday,18,05:00,1
June,Wednesday,18,10:00,7
June,Wednesday,18,15:00,1
June,Wednesday,18,20:00,1
June,Wednesday,18,25:00,7
June,Wednesday,18,30:00,1
June,Wednesday,18,35:00,6
June,Wednesday,18,40:00,1
June,Wednesday,18,45:00,1
June,Wednesday,18,50:00,1
June,Wednesday,18,55:00,7
June,Wednesday,19,00:00,9
June,Wednesday,19,05:00,1
June,Wednesday,19,10:00,8
June,Wednesday,19,15:00,7
June,Wednesday,19,20:00,6
June,Wednesday,19,25:00,7
June,Wednesday,19,30:00,1
June,Wednesday,19,35:00,1
June,Wednesday,19,40:00,1
June,Wednesday,19,45:00,5
June,Wednesday,19,50:00,7
June,Wednesday,19,55:00,7
June,Wednesday,20,00:00,7
June,Wednesday,20,05:00,1
June,Wednesday,20,10:00,1
June,Wednesday,20,15:00,7
June,Wednesday,20,20:00,1
June,Wednesday,20,25:00,1
June,Wednesday,20,30:00,1
June,Wednesday,20,35:00,6
June,Wednesday,20,40:00,6
June,Wednesday,20,45:00,9
June,Wednesday,20,50:00,9
June,Wednesday,20,55:00,7
June,Wednesday,21,00:00,1
June,Wednesday,21,05:00,2
June,Wednesday,21,10:00,1
June,Wednesday,21,15:00,8
June,Wednesday,21,20:00,1
June,Wednesday,21,25:00,1
June,Wednesday,21,30:00,7
June,Wednesday,21,35:00,9
June,Wednesday,21,40:00,9
June,Wednesday,21,45:00,4
June,Wednesday,21,50:00,1
June,Wednesday,21,55:00,1
June,Wednesday,22,00:00,6
June,Wednesday,22,05:00,9
June,Wednesday,22,10:00,1
June,Wednesday,22,15:00,9
June,Wednesday,22,20:00,7
June,Wednesday,22,25:00,6
June,Wednesday,22,30:00,1
June,Wednesday,22,35:00,1
June,Wednesday,22,40:00,1
June,Wednesday,22,45:00,1
June,Wednesday,22,50:00,1
June,Wednesday,22,55:00,8
June,Wednesday,23,00:00,1
June,Wednesday,23,05:00,9
June,Wednesday,23,10:00,5
June,Wednesday,23,15:00,8
June,Wednesday,23,20:00,1
June,Wednesday,23,25:00,1
June,Wednesday,23,30:00,8
June,Wednesday,23,35:00,1
June,Wednesday,23,40:00,8
June,Wednesday,23,45:00,1
June,Wednesday,23,50:00,1
June,Wednesday,23,55:00,1
June,Thursday,0,00:00,1
